duration	isi	onset	run	stim_name	trial_type	task_probe	sub_id
0.4	2.0	123.00000000000006	1	car-113.jpg	car	0.0	sub-06
0.4	5.0	125.40000000000006	1	number-74.jpg	number	0.0	sub-06
0.4	6.0	130.80000000000007	1	number-74.jpg	number	1.0	sub-06
0.4	2.0	137.20000000000007	1	house-125.jpg	house	0.0	sub-06
0.4	2.0	139.60000000000008	1	car-104.jpg	car	0.0	sub-06
0.4	4.0	142.00000000000009	1	number-107.jpg	number	0.0	sub-06
0.4	2.0	146.4000000000001	1	car-144.jpg	car	0.0	sub-06
0.4	2.0	148.8000000000001	1	limb-55.jpg	limb	0.0	sub-06
0.4	3.0	151.2000000000001	1	limb-77.jpg	limb	0.0	sub-06
0.4	3.0	154.6000000000001	1	limb-78.jpg	limb	0.0	sub-06
0.4	3.0	158.0000000000001	1	house-135.jpg	house	0.0	sub-06
0.4	7.0	161.40000000000012	1	house-60.jpg	house	0.0	sub-06
0.4	2.0	168.80000000000013	1	adult-17.jpg	adult	0.0	sub-06
0.4	5.0	171.20000000000013	1	adult-36.jpg	adult	0.0	sub-06
0.4	2.0	176.60000000000014	1	house-34.jpg	house	0.0	sub-06
0.4	3.0	179.00000000000014	1	car-4.jpg	car	0.0	sub-06
0.4	2.0	182.40000000000015	1	adult-88.jpg	adult	0.0	sub-06
0.4	3.0	184.80000000000015	1	house-66.jpg	house	0.0	sub-06
0.4	2.0	188.20000000000016	1	car-27.jpg	car	0.0	sub-06
0.4	2.0	190.60000000000016	1	number-105.jpg	number	0.0	sub-06
0.4	4.0	193.00000000000017	1	adult-2.jpg	adult	0.0	sub-06
0.4	3.0	197.40000000000018	1	number-125.jpg	number	0.0	sub-06
0.4	2.0	200.80000000000018	1	house-4.jpg	house	0.0	sub-06
0.4	4.0	203.2000000000002	1	number-79.jpg	number	0.0	sub-06
0.4	2.0	207.6000000000002	1	house-89.jpg	house	0.0	sub-06
0.4	2.0	210.0000000000002	1	house-118.jpg	house	0.0	sub-06
0.4	3.0	212.4000000000002	1	house-117.jpg	house	0.0	sub-06
0.4	4.0	215.8000000000002	1	car-18.jpg	car	0.0	sub-06
0.4	2.0	220.20000000000022	1	car-36.jpg	car	0.0	sub-06
0.4	2.0	222.60000000000022	1	limb-2.jpg	limb	0.0	sub-06
5.9	0.1	0.0	1	baseline	baseline	0.0	sub-06
5.9	0.1	0.0	2	baseline	baseline	0.0	sub-06
0.4	3.0	6.0	2	word-28.jpg	word	0.0	sub-06
0.4	2.0	9.4	2	child-83.jpg	child	0.0	sub-06
0.4	2.0	11.8	2	child-95.jpg	child	0.0	sub-06
0.4	2.0	14.200000000000001	2	instrument-80.jpg	instrument	0.0	sub-06
0.4	3.0	16.6	2	body-46.jpg	body	0.0	sub-06
0.4	3.0	20.0	2	child-74.jpg	child	0.0	sub-06
0.4	2.0	23.4	2	child-11.jpg	child	0.0	sub-06
0.4	3.0	25.799999999999997	2	word-19.jpg	word	0.0	sub-06
0.4	3.0	29.199999999999996	2	child-117.jpg	child	0.0	sub-06
0.4	2.0	32.599999999999994	2	instrument-29.jpg	instrument	0.0	sub-06
0.4	2.0	34.99999999999999	2	child-32.jpg	child	0.0	sub-06
0.4	2.0	37.39999999999999	2	word-55.jpg	word	0.0	sub-06
0.4	3.0	39.79999999999999	2	body-107.jpg	body	0.0	sub-06
0.4	4.0	43.19999999999999	2	instrument-24.jpg	instrument	0.0	sub-06
0.4	2.0	47.59999999999999	2	instrument-40.jpg	instrument	0.0	sub-06
0.4	2.0	49.999999999999986	2	word-106.jpg	word	0.0	sub-06
0.4	2.0	52.399999999999984	2	word-91.jpg	word	0.0	sub-06
0.4	2.0	54.79999999999998	2	body-113.jpg	body	0.0	sub-06
0.4	2.0	57.19999999999998	2	child-34.jpg	child	0.0	sub-06
0.4	4.0	59.59999999999998	2	child-12.jpg	child	0.0	sub-06
0.4	4.0	63.99999999999998	2	body-2.jpg	body	0.0	sub-06
0.4	2.0	68.39999999999998	2	body-30.jpg	body	0.0	sub-06
0.4	2.0	70.79999999999998	2	word-18.jpg	word	0.0	sub-06
0.4	6.0	73.19999999999999	2	body-105.jpg	body	0.0	sub-06
0.4	5.0	79.6	2	instrument-9.jpg	instrument	0.0	sub-06
0.4	2.0	85.0	2	child-81.jpg	child	0.0	sub-06
0.4	3.0	87.4	2	corridor-53.jpg	corridor	0.0	sub-06
0.4	3.0	90.80000000000001	2	corridor-26.jpg	corridor	0.0	sub-06
0.4	2.0	94.20000000000002	2	body-17.jpg	body	0.0	sub-06
0.4	4.0	96.60000000000002	2	body-42.jpg	body	0.0	sub-06
0.4	2.0	101.00000000000003	2	word-116.jpg	word	0.0	sub-06
0.4	3.0	103.40000000000003	2	corridor-99.jpg	corridor	0.0	sub-06
0.4	2.0	106.80000000000004	2	corridor-99.jpg	corridor	1.0	sub-06
0.4	8.0	109.20000000000005	2	instrument-132.jpg	instrument	0.0	sub-06
0.4	5.0	117.60000000000005	2	body-45.jpg	body	0.0	sub-06
0.4	2.0	123.00000000000006	2	instrument-138.jpg	instrument	0.0	sub-06
0.4	5.0	125.40000000000006	2	word-69.jpg	word	0.0	sub-06
0.4	6.0	130.80000000000007	2	word-69.jpg	word	1.0	sub-06
0.4	2.0	137.20000000000007	2	corridor-108.jpg	corridor	0.0	sub-06
0.4	2.0	139.60000000000008	2	instrument-131.jpg	instrument	0.0	sub-06
0.4	4.0	142.00000000000009	2	word-142.jpg	word	0.0	sub-06
0.4	2.0	146.4000000000001	2	instrument-66.jpg	instrument	0.0	sub-06
0.4	2.0	148.8000000000001	2	body-108.jpg	body	0.0	sub-06
0.4	3.0	151.2000000000001	2	body-131.jpg	body	0.0	sub-06
0.4	3.0	154.6000000000001	2	body-25.jpg	body	0.0	sub-06
0.4	3.0	158.0000000000001	2	corridor-104.jpg	corridor	0.0	sub-06
0.4	7.0	161.40000000000012	2	corridor-91.jpg	corridor	0.0	sub-06
0.4	2.0	168.80000000000013	2	child-50.jpg	child	0.0	sub-06
0.4	5.0	171.20000000000013	2	child-90.jpg	child	0.0	sub-06
0.4	2.0	176.60000000000014	2	corridor-31.jpg	corridor	0.0	sub-06
0.4	3.0	179.00000000000014	2	instrument-46.jpg	instrument	0.0	sub-06
0.4	2.0	182.40000000000015	2	child-37.jpg	child	0.0	sub-06
0.4	3.0	184.80000000000015	2	corridor-83.jpg	corridor	0.0	sub-06
0.4	2.0	188.20000000000016	2	instrument-75.jpg	instrument	0.0	sub-06
0.4	2.0	190.60000000000016	2	word-131.jpg	word	0.0	sub-06
0.4	4.0	193.00000000000017	2	child-41.jpg	child	0.0	sub-06
0.4	3.0	197.40000000000018	2	word-130.jpg	word	0.0	sub-06
0.4	2.0	200.80000000000018	2	corridor-102.jpg	corridor	0.0	sub-06
0.4	4.0	203.2000000000002	2	word-141.jpg	word	0.0	sub-06
0.4	2.0	207.6000000000002	2	corridor-19.jpg	corridor	0.0	sub-06
0.4	2.0	210.0000000000002	2	corridor-90.jpg	corridor	0.0	sub-06
0.4	3.0	212.4000000000002	2	corridor-79.jpg	corridor	0.0	sub-06
0.4	4.0	215.8000000000002	2	instrument-93.jpg	instrument	0.0	sub-06
0.4	2.0	220.20000000000022	2	instrument-93.jpg	instrument	1.0	sub-06
0.4	2.0	222.60000000000022	2	body-32.jpg	body	0.0	sub-06
5.9	0.1	0.0	2	baseline	baseline	0.0	sub-06
5.9	0.1	0.0	3	baseline	baseline	0.0	sub-06
0.4	3.0	6.0	3	number-64.jpg	number	0.0	sub-06
0.4	2.0	9.4	3	adult-59.jpg	adult	0.0	sub-06
0.4	2.0	11.8	3	adult-59.jpg	adult	1.0	sub-06
0.4	2.0	14.200000000000001	3	car-135.jpg	car	0.0	sub-06
0.4	3.0	16.6	3	limb-19.jpg	limb	0.0	sub-06
0.4	3.0	20.0	3	adult-137.jpg	adult	0.0	sub-06
0.4	2.0	23.4	3	adult-74.jpg	adult	0.0	sub-06
0.4	3.0	25.799999999999997	3	number-111.jpg	number	0.0	sub-06
0.4	3.0	29.199999999999996	3	adult-139.jpg	adult	0.0	sub-06
0.4	2.0	32.599999999999994	3	car-55.jpg	car	0.0	sub-06
0.4	2.0	34.99999999999999	3	adult-42.jpg	adult	0.0	sub-06
0.4	2.0	37.39999999999999	3	number-6.jpg	number	0.0	sub-06
0.4	3.0	39.79999999999999	3	limb-48.jpg	limb	0.0	sub-06
0.4	4.0	43.19999999999999	3	car-25.jpg	car	0.0	sub-06
0.4	2.0	47.59999999999999	3	car-6.jpg	car	0.0	sub-06
0.4	2.0	49.999999999999986	3	number-72.jpg	number	0.0	sub-06
0.4	2.0	52.399999999999984	3	number-59.jpg	number	0.0	sub-06
0.4	2.0	54.79999999999998	3	limb-20.jpg	limb	0.0	sub-06
0.4	2.0	57.19999999999998	3	adult-97.jpg	adult	0.0	sub-06
0.4	4.0	59.59999999999998	3	adult-87.jpg	adult	0.0	sub-06
0.4	4.0	63.99999999999998	3	limb-80.jpg	limb	0.0	sub-06
0.4	2.0	68.39999999999998	3	limb-23.jpg	limb	0.0	sub-06
0.4	2.0	70.79999999999998	3	number-82.jpg	number	0.0	sub-06
0.4	6.0	73.19999999999999	3	limb-21.jpg	limb	0.0	sub-06
0.4	5.0	79.6	3	car-28.jpg	car	0.0	sub-06
0.4	2.0	85.0	3	adult-92.jpg	adult	0.0	sub-06
0.4	3.0	87.4	3	house-9.jpg	house	0.0	sub-06
0.4	3.0	90.80000000000001	3	house-30.jpg	house	0.0	sub-06
0.4	2.0	94.20000000000002	3	limb-46.jpg	limb	0.0	sub-06
0.4	4.0	96.60000000000002	3	limb-75.jpg	limb	0.0	sub-06
0.4	2.0	101.00000000000003	3	number-43.jpg	number	0.0	sub-06
0.4	3.0	103.40000000000003	3	house-130.jpg	house	0.0	sub-06
0.4	2.0	106.80000000000004	3	house-52.jpg	house	0.0	sub-06
0.4	8.0	109.20000000000005	3	car-141.jpg	car	0.0	sub-06
0.4	5.0	117.60000000000005	3	limb-91.jpg	limb	0.0	sub-06
0.4	2.0	123.00000000000006	3	car-85.jpg	car	0.0	sub-06
0.4	5.0	125.40000000000006	3	number-128.jpg	number	0.0	sub-06
0.4	6.0	130.80000000000007	3	number-35.jpg	number	0.0	sub-06
0.4	2.0	137.20000000000007	3	house-115.jpg	house	0.0	sub-06
0.4	2.0	139.60000000000008	3	car-5.jpg	car	0.0	sub-06
0.4	4.0	142.00000000000009	3	number-115.jpg	number	0.0	sub-06
0.4	2.0	146.4000000000001	3	car-24.jpg	car	0.0	sub-06
0.4	2.0	148.8000000000001	3	limb-103.jpg	limb	0.0	sub-06
0.4	3.0	151.2000000000001	3	limb-54.jpg	limb	0.0	sub-06
0.4	3.0	154.6000000000001	3	limb-39.jpg	limb	0.0	sub-06
0.4	3.0	158.0000000000001	3	house-61.jpg	house	0.0	sub-06
0.4	7.0	161.40000000000012	3	house-94.jpg	house	0.0	sub-06
0.4	2.0	168.80000000000013	3	adult-142.jpg	adult	0.0	sub-06
0.4	5.0	171.20000000000013	3	adult-57.jpg	adult	0.0	sub-06
0.4	2.0	176.60000000000014	3	house-44.jpg	house	0.0	sub-06
0.4	3.0	179.00000000000014	3	car-30.jpg	car	0.0	sub-06
0.4	2.0	182.40000000000015	3	adult-136.jpg	adult	0.0	sub-06
0.4	3.0	184.80000000000015	3	house-42.jpg	house	0.0	sub-06
0.4	2.0	188.20000000000016	3	car-43.jpg	car	0.0	sub-06
0.4	2.0	190.60000000000016	3	number-120.jpg	number	0.0	sub-06
0.4	4.0	193.00000000000017	3	adult-101.jpg	adult	0.0	sub-06
0.4	3.0	197.40000000000018	3	number-38.jpg	number	0.0	sub-06
0.4	2.0	200.80000000000018	3	house-103.jpg	house	0.0	sub-06
0.4	4.0	203.2000000000002	3	number-94.jpg	number	0.0	sub-06
0.4	2.0	207.6000000000002	3	house-64.jpg	house	0.0	sub-06
0.4	2.0	210.0000000000002	3	house-64.jpg	house	1.0	sub-06
0.4	3.0	212.4000000000002	3	house-134.jpg	house	0.0	sub-06
0.4	4.0	215.8000000000002	3	car-54.jpg	car	0.0	sub-06
0.4	2.0	220.20000000000022	3	car-54.jpg	car	1.0	sub-06
0.4	2.0	222.60000000000022	3	limb-60.jpg	limb	0.0	sub-06
5.9	0.1	0.0	3	baseline	baseline	0.0	sub-06
5.9	0.1	0.0	4	baseline	baseline	0.0	sub-06
0.4	3.0	6.0	4	word-6.jpg	word	0.0	sub-06
0.4	2.0	9.4	4	child-99.jpg	child	0.0	sub-06
0.4	2.0	11.8	4	child-93.jpg	child	0.0	sub-06
0.4	2.0	14.200000000000001	4	instrument-109.jpg	instrument	0.0	sub-06
0.4	3.0	16.6	4	body-18.jpg	body	0.0	sub-06
0.4	3.0	20.0	4	child-129.jpg	child	0.0	sub-06
0.4	2.0	23.4	4	child-122.jpg	child	0.0	sub-06
0.4	3.0	25.799999999999997	4	word-110.jpg	word	0.0	sub-06
0.4	3.0	29.199999999999996	4	child-24.jpg	child	0.0	sub-06
0.4	2.0	32.599999999999994	4	instrument-22.jpg	instrument	0.0	sub-06
0.4	2.0	34.99999999999999	4	child-102.jpg	child	0.0	sub-06
0.4	2.0	37.39999999999999	4	word-43.jpg	word	0.0	sub-06
0.4	3.0	39.79999999999999	4	body-14.jpg	body	0.0	sub-06
0.4	4.0	43.19999999999999	4	instrument-7.jpg	instrument	0.0	sub-06
0.4	2.0	47.59999999999999	4	instrument-128.jpg	instrument	0.0	sub-06
0.4	2.0	49.999999999999986	4	word-125.jpg	word	0.0	sub-06
0.4	2.0	52.399999999999984	4	word-80.jpg	word	0.0	sub-06
0.4	2.0	54.79999999999998	4	body-119.jpg	body	0.0	sub-06
0.4	2.0	57.19999999999998	4	child-45.jpg	child	0.0	sub-06
0.4	4.0	59.59999999999998	4	child-79.jpg	child	0.0	sub-06
0.4	4.0	63.99999999999998	4	body-140.jpg	body	0.0	sub-06
0.4	2.0	68.39999999999998	4	body-125.jpg	body	0.0	sub-06
0.4	2.0	70.79999999999998	4	word-135.jpg	word	0.0	sub-06
0.4	6.0	73.19999999999999	4	body-59.jpg	body	0.0	sub-06
0.4	5.0	79.6	4	instrument-32.jpg	instrument	0.0	sub-06
0.4	2.0	85.0	4	child-89.jpg	child	0.0	sub-06
0.4	3.0	87.4	4	corridor-27.jpg	corridor	0.0	sub-06
0.4	3.0	90.80000000000001	4	corridor-106.jpg	corridor	0.0	sub-06
0.4	2.0	94.20000000000002	4	body-21.jpg	body	0.0	sub-06
0.4	4.0	96.60000000000002	4	body-58.jpg	body	0.0	sub-06
0.4	2.0	101.00000000000003	4	word-24.jpg	word	0.0	sub-06
0.4	3.0	103.40000000000003	4	corridor-132.jpg	corridor	0.0	sub-06
0.4	2.0	106.80000000000004	4	corridor-57.jpg	corridor	0.0	sub-06
0.4	8.0	109.20000000000005	4	instrument-102.jpg	instrument	0.0	sub-06
0.4	5.0	117.60000000000005	4	body-27.jpg	body	0.0	sub-06
0.4	2.0	123.00000000000006	4	instrument-70.jpg	instrument	0.0	sub-06
0.4	5.0	125.40000000000006	4	word-82.jpg	word	0.0	sub-06
0.4	6.0	130.80000000000007	4	word-67.jpg	word	0.0	sub-06
0.4	2.0	137.20000000000007	4	corridor-25.jpg	corridor	0.0	sub-06
0.4	2.0	139.60000000000008	4	instrument-110.jpg	instrument	0.0	sub-06
0.4	4.0	142.00000000000009	4	word-25.jpg	word	0.0	sub-06
0.4	2.0	146.4000000000001	4	instrument-12.jpg	instrument	0.0	sub-06
0.4	2.0	148.8000000000001	4	body-86.jpg	body	0.0	sub-06
0.4	3.0	151.2000000000001	4	body-86.jpg	body	1.0	sub-06
0.4	3.0	154.6000000000001	4	body-87.jpg	body	0.0	sub-06
0.4	3.0	158.0000000000001	4	corridor-137.jpg	corridor	0.0	sub-06
0.4	7.0	161.40000000000012	4	corridor-5.jpg	corridor	0.0	sub-06
0.4	2.0	168.80000000000013	4	child-126.jpg	child	0.0	sub-06
0.4	5.0	171.20000000000013	4	child-126.jpg	child	1.0	sub-06
0.4	2.0	176.60000000000014	4	corridor-116.jpg	corridor	0.0	sub-06
0.4	3.0	179.00000000000014	4	instrument-64.jpg	instrument	0.0	sub-06
0.4	2.0	182.40000000000015	4	child-103.jpg	child	0.0	sub-06
0.4	3.0	184.80000000000015	4	corridor-74.jpg	corridor	0.0	sub-06
0.4	2.0	188.20000000000016	4	instrument-17.jpg	instrument	0.0	sub-06
0.4	2.0	190.60000000000016	4	word-60.jpg	word	0.0	sub-06
0.4	4.0	193.00000000000017	4	child-130.jpg	child	0.0	sub-06
0.4	3.0	197.40000000000018	4	word-89.jpg	word	0.0	sub-06
0.4	2.0	200.80000000000018	4	corridor-77.jpg	corridor	0.0	sub-06
0.4	4.0	203.2000000000002	4	word-23.jpg	word	0.0	sub-06
0.4	2.0	207.6000000000002	4	corridor-20.jpg	corridor	0.0	sub-06
0.4	2.0	210.0000000000002	4	corridor-89.jpg	corridor	0.0	sub-06
0.4	3.0	212.4000000000002	4	corridor-65.jpg	corridor	0.0	sub-06
0.4	4.0	215.8000000000002	4	instrument-118.jpg	instrument	0.0	sub-06
0.4	2.0	220.20000000000022	4	instrument-118.jpg	instrument	1.0	sub-06
0.4	2.0	222.60000000000022	4	body-144.jpg	body	0.0	sub-06
5.9	0.1	0.0	4	baseline	baseline	0.0	sub-06
5.9	0.1	0.0	1	baseline	baseline	0.0	sub-07
0.4	4.0	6.0	1	house-64.jpg	house	0.0	sub-07
0.4	7.0	10.4	1	adult-77.jpg	adult	0.0	sub-07
0.4	2.0	17.8	1	adult-36.jpg	adult	0.0	sub-07
0.4	3.0	20.2	1	car-10.jpg	car	0.0	sub-07
0.4	2.0	23.599999999999998	1	number-99.jpg	number	0.0	sub-07
0.4	2.0	25.999999999999996	1	house-43.jpg	house	0.0	sub-07
0.4	4.0	28.399999999999995	1	adult-99.jpg	adult	0.0	sub-07
0.4	2.0	32.8	1	limb-133.jpg	limb	0.0	sub-07
0.4	2.0	35.199999999999996	1	number-1.jpg	number	0.0	sub-07
0.4	6.0	37.599999999999994	1	car-121.jpg	car	0.0	sub-07
0.4	2.0	43.99999999999999	1	limb-25.jpg	limb	0.0	sub-07
0.4	2.0	46.39999999999999	1	house-22.jpg	house	0.0	sub-07
0.4	3.0	48.79999999999999	1	adult-122.jpg	adult	0.0	sub-07
0.4	2.0	52.19999999999999	1	adult-124.jpg	adult	0.0	sub-07
0.4	3.0	54.59999999999999	1	number-82.jpg	number	0.0	sub-07
0.4	2.0	57.999999999999986	1	adult-8.jpg	adult	0.0	sub-07
0.4	2.0	60.399999999999984	1	limb-17.jpg	limb	0.0	sub-07
0.4	3.0	62.79999999999998	1	house-115.jpg	house	0.0	sub-07
0.4	3.0	66.19999999999999	1	number-18.jpg	number	0.0	sub-07
0.4	2.0	69.6	1	adult-133.jpg	adult	0.0	sub-07
0.4	3.0	72.0	1	limb-45.jpg	limb	0.0	sub-07
0.4	4.0	75.4	1	limb-45.jpg	limb	1.0	sub-07
0.4	5.0	79.80000000000001	1	car-17.jpg	car	0.0	sub-07
0.4	2.0	85.20000000000002	1	number-32.jpg	number	0.0	sub-07
0.4	2.0	87.60000000000002	1	limb-85.jpg	limb	0.0	sub-07
0.4	2.0	90.00000000000003	1	car-55.jpg	car	0.0	sub-07
0.4	2.0	92.40000000000003	1	number-5.jpg	number	0.0	sub-07
0.4	2.0	94.80000000000004	1	limb-70.jpg	limb	0.0	sub-07
0.4	3.0	97.20000000000005	1	limb-70.jpg	limb	1.0	sub-07
0.4	2.0	100.60000000000005	1	car-34.jpg	car	0.0	sub-07
0.4	2.0	103.00000000000006	1	adult-68.jpg	adult	0.0	sub-07
0.4	2.0	105.40000000000006	1	house-36.jpg	house	0.0	sub-07
0.4	4.0	107.80000000000007	1	adult-27.jpg	adult	0.0	sub-07
0.4	3.0	112.20000000000007	1	number-80.jpg	number	0.0	sub-07
0.4	3.0	115.60000000000008	1	adult-96.jpg	adult	0.0	sub-07
0.4	3.0	119.00000000000009	1	number-89.jpg	number	0.0	sub-07
0.4	2.0	122.40000000000009	1	number-74.jpg	number	0.0	sub-07
0.4	2.0	124.8000000000001	1	car-72.jpg	car	0.0	sub-07
0.4	5.0	127.2000000000001	1	number-97.jpg	number	0.0	sub-07
0.4	2.0	132.6000000000001	1	limb-62.jpg	limb	0.0	sub-07
0.4	2.0	135.0000000000001	1	limb-77.jpg	limb	0.0	sub-07
0.4	8.0	137.40000000000012	1	house-18.jpg	house	0.0	sub-07
0.4	3.0	145.80000000000013	1	house-34.jpg	house	0.0	sub-07
0.4	3.0	149.20000000000013	1	limb-89.jpg	limb	0.0	sub-07
0.4	3.0	152.60000000000014	1	house-85.jpg	house	0.0	sub-07
0.4	3.0	156.00000000000014	1	house-75.jpg	house	0.0	sub-07
0.4	2.0	159.40000000000015	1	limb-14.jpg	limb	0.0	sub-07
0.4	4.0	161.80000000000015	1	adult-58.jpg	adult	0.0	sub-07
0.4	5.0	166.20000000000016	1	car-80.jpg	car	0.0	sub-07
0.4	2.0	171.60000000000016	1	adult-111.jpg	adult	0.0	sub-07
0.4	3.0	174.00000000000017	1	house-93.jpg	house	0.0	sub-07
0.4	2.0	177.40000000000018	1	house-117.jpg	house	0.0	sub-07
0.4	2.0	179.80000000000018	1	house-9.jpg	house	0.0	sub-07
0.4	3.0	182.2000000000002	1	number-63.jpg	number	0.0	sub-07
0.4	6.0	185.6000000000002	1	house-27.jpg	house	0.0	sub-07
0.4	4.0	192.0000000000002	1	limb-140.jpg	limb	0.0	sub-07
0.4	2.0	196.4000000000002	1	car-36.jpg	car	0.0	sub-07
0.4	2.0	198.8000000000002	1	car-36.jpg	car	1.0	sub-07
0.4	2.0	201.20000000000022	1	car-6.jpg	car	0.0	sub-07
0.4	5.0	203.60000000000022	1	car-113.jpg	car	0.0	sub-07
0.4	2.0	209.00000000000023	1	car-123.jpg	car	0.0	sub-07
0.4	4.0	211.40000000000023	1	number-46.jpg	number	0.0	sub-07
0.4	2.0	215.80000000000024	1	number-22.jpg	number	0.0	sub-07
0.4	2.0	218.20000000000024	1	adult-129.jpg	adult	0.0	sub-07
0.4	4.0	220.60000000000025	1	car-46.jpg	car	0.0	sub-07
5.9	0.1	0.0	1	baseline	baseline	0.0	sub-07
5.9	0.1	0.0	2	baseline	baseline	0.0	sub-07
0.4	4.0	6.0	2	corridor-62.jpg	corridor	0.0	sub-07
0.4	7.0	10.4	2	child-25.jpg	child	0.0	sub-07
0.4	2.0	17.8	2	child-140.jpg	child	0.0	sub-07
0.4	3.0	20.2	2	instrument-105.jpg	instrument	0.0	sub-07
0.4	2.0	23.599999999999998	2	word-59.jpg	word	0.0	sub-07
0.4	2.0	25.999999999999996	2	corridor-27.jpg	corridor	0.0	sub-07
0.4	4.0	28.399999999999995	2	child-47.jpg	child	0.0	sub-07
0.4	2.0	32.8	2	body-25.jpg	body	0.0	sub-07
0.4	2.0	35.199999999999996	2	word-109.jpg	word	0.0	sub-07
0.4	6.0	37.599999999999994	2	instrument-8.jpg	instrument	0.0	sub-07
0.4	2.0	43.99999999999999	2	body-13.jpg	body	0.0	sub-07
0.4	2.0	46.39999999999999	2	corridor-17.jpg	corridor	0.0	sub-07
0.4	3.0	48.79999999999999	2	child-12.jpg	child	0.0	sub-07
0.4	2.0	52.19999999999999	2	child-12.jpg	child	1.0	sub-07
0.4	3.0	54.59999999999999	2	word-102.jpg	word	0.0	sub-07
0.4	2.0	57.999999999999986	2	child-31.jpg	child	0.0	sub-07
0.4	2.0	60.399999999999984	2	body-16.jpg	body	0.0	sub-07
0.4	3.0	62.79999999999998	2	corridor-47.jpg	corridor	0.0	sub-07
0.4	3.0	66.19999999999999	2	word-67.jpg	word	0.0	sub-07
0.4	2.0	69.6	2	child-44.jpg	child	0.0	sub-07
0.4	3.0	72.0	2	body-14.jpg	body	0.0	sub-07
0.4	4.0	75.4	2	body-91.jpg	body	0.0	sub-07
0.4	5.0	79.80000000000001	2	instrument-50.jpg	instrument	0.0	sub-07
0.4	2.0	85.20000000000002	2	word-52.jpg	word	0.0	sub-07
0.4	2.0	87.60000000000002	2	body-88.jpg	body	0.0	sub-07
0.4	2.0	90.00000000000003	2	instrument-69.jpg	instrument	0.0	sub-07
0.4	2.0	92.40000000000003	2	word-122.jpg	word	0.0	sub-07
0.4	2.0	94.80000000000004	2	body-104.jpg	body	0.0	sub-07
0.4	3.0	97.20000000000005	2	body-143.jpg	body	0.0	sub-07
0.4	2.0	100.60000000000005	2	instrument-1.jpg	instrument	0.0	sub-07
0.4	2.0	103.00000000000006	2	child-104.jpg	child	0.0	sub-07
0.4	2.0	105.40000000000006	2	corridor-69.jpg	corridor	0.0	sub-07
0.4	4.0	107.80000000000007	2	child-49.jpg	child	0.0	sub-07
0.4	3.0	112.20000000000007	2	word-42.jpg	word	0.0	sub-07
0.4	3.0	115.60000000000008	2	child-39.jpg	child	0.0	sub-07
0.4	3.0	119.00000000000009	2	word-72.jpg	word	0.0	sub-07
0.4	2.0	122.40000000000009	2	word-25.jpg	word	0.0	sub-07
0.4	2.0	124.8000000000001	2	instrument-9.jpg	instrument	0.0	sub-07
0.4	5.0	127.2000000000001	2	word-60.jpg	word	0.0	sub-07
0.4	2.0	132.6000000000001	2	body-114.jpg	body	0.0	sub-07
0.4	2.0	135.0000000000001	2	body-69.jpg	body	0.0	sub-07
0.4	8.0	137.40000000000012	2	corridor-6.jpg	corridor	0.0	sub-07
0.4	3.0	145.80000000000013	2	corridor-49.jpg	corridor	0.0	sub-07
0.4	3.0	149.20000000000013	2	body-59.jpg	body	0.0	sub-07
0.4	3.0	152.60000000000014	2	corridor-51.jpg	corridor	0.0	sub-07
0.4	3.0	156.00000000000014	2	corridor-128.jpg	corridor	0.0	sub-07
0.4	2.0	159.40000000000015	2	body-39.jpg	body	0.0	sub-07
0.4	4.0	161.80000000000015	2	child-50.jpg	child	0.0	sub-07
0.4	5.0	166.20000000000016	2	instrument-11.jpg	instrument	0.0	sub-07
0.4	2.0	171.60000000000016	2	child-85.jpg	child	0.0	sub-07
0.4	3.0	174.00000000000017	2	corridor-131.jpg	corridor	0.0	sub-07
0.4	2.0	177.40000000000018	2	corridor-131.jpg	corridor	1.0	sub-07
0.4	2.0	179.80000000000018	2	corridor-141.jpg	corridor	0.0	sub-07
0.4	3.0	182.2000000000002	2	word-29.jpg	word	0.0	sub-07
0.4	6.0	185.6000000000002	2	corridor-19.jpg	corridor	0.0	sub-07
0.4	4.0	192.0000000000002	2	body-70.jpg	body	0.0	sub-07
0.4	2.0	196.4000000000002	2	instrument-21.jpg	instrument	0.0	sub-07
0.4	2.0	198.8000000000002	2	instrument-4.jpg	instrument	0.0	sub-07
0.4	2.0	201.20000000000022	2	instrument-110.jpg	instrument	0.0	sub-07
0.4	5.0	203.60000000000022	2	instrument-74.jpg	instrument	0.0	sub-07
0.4	2.0	209.00000000000023	2	instrument-7.jpg	instrument	0.0	sub-07
0.4	4.0	211.40000000000023	2	word-48.jpg	word	0.0	sub-07
0.4	2.0	215.80000000000024	2	word-48.jpg	word	1.0	sub-07
0.4	2.0	218.20000000000024	2	child-69.jpg	child	0.0	sub-07
0.4	4.0	220.60000000000025	2	instrument-38.jpg	instrument	0.0	sub-07
5.9	0.1	0.0	2	baseline	baseline	0.0	sub-07
5.9	0.1	0.0	3	baseline	baseline	0.0	sub-07
0.4	4.0	6.0	3	house-99.jpg	house	0.0	sub-07
0.4	7.0	10.4	3	adult-56.jpg	adult	0.0	sub-07
0.4	2.0	17.8	3	adult-79.jpg	adult	0.0	sub-07
0.4	3.0	20.2	3	car-112.jpg	car	0.0	sub-07
0.4	2.0	23.599999999999998	3	number-127.jpg	number	0.0	sub-07
